ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,IsHoliday,IsHoliday_lower,IsHoliday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-05-02,606.256776902904,-1179.1550096574526,4354.880071005535,606.256776902904,606.256776902904,0.0,0.0,0.0,940.9888490885469,940.9888490885469,940.9888490885469,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.93878706613356,365.93878706613356,365.93878706613356,-439.0121445415867,-439.0121445415867,-439.0121445415867,0.0,0.0,0.0,1547.2456259914509
2017-05-03,607.0651660204112,-1552.166072176412,3844.9825222779905,607.0651660204112,607.0651660204112,0.0,0.0,0.0,455.8216872702022,455.8216872702022,455.8216872702022,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113871538,-102.83526113871538,-102.83526113871538,-455.4052581550824,-455.4052581550824,-455.4052581550824,0.0,0.0,0.0,1062.8868532906133
2017-05-05,608.681944255426,-1634.7497800711662,3696.5728493023494,608.681944255426,608.681944255426,0.0,0.0,0.0,450.73802981918203,450.73802981918203,450.73802981918203,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-81.96326256931368,-81.96326256931368,-81.96326256931368,-481.3609141755043,-481.3609141755043,-481.3609141755043,0.0,0.0,0.0,1059.419974074608
2017-05-06,609.490333372933,-1209.8082503482597,3962.3987269281333,609.490333372933,609.490333372933,0.0,0.0,0.0,883.157775814825,883.157775814825,883.157775814825,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.03495777665273,359.03495777665273,359.03495777665273,-489.9393885258278,-489.9393885258278,-489.9393885258278,0.0,0.0,0.0,1492.648109187758
2017-05-07,610.2987224904405,-1393.3042237121456,4176.077699401176,610.2987224904405,610.2987224904405,0.0,0.0,0.0,640.7263739795426,640.7263739795426,640.7263739795426,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159576334,121.70305159576334,121.70305159576334,-495.03888418022075,-495.03888418022075,-495.03888418022075,0.0,0.0,0.0,1251.025096469983
2017-05-08,611.1071116079477,-1610.4728568950065,3909.6049575179127,611.1071116079477,611.1071116079477,0.0,0.0,0.0,541.6092343515272,541.6092343515272,541.6092343515272,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.898053086557336,23.898053086557336,23.898053086557336,-496.35102529903025,-496.35102529903025,-496.35102529903025,0.0,0.0,0.0,1152.716345959475
2017-05-09,611.9155007254549,-1353.1524710732688,4136.6937021697095,611.9155007254549,611.9155007254549,0.0,0.0,0.0,886.3410475239177,886.3410475239177,886.3410475239177,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.93878706604255,365.93878706604255,365.93878706604255,-493.6599461061248,-493.6599461061248,-493.6599461061248,0.0,0.0,0.0,1498.2565482493726
2017-05-10,612.7238898429622,-1740.473845250986,3793.2153381591406,612.7238898429622,612.7238898429622,0.0,0.0,0.0,424.37817381573444,424.37817381573444,424.37817381573444,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113760472,-102.83526113760472,-102.83526113760472,-486.8487716106609,-486.8487716106609,-486.8487716106609,0.0,0.0,0.0,1037.1020636586966
2017-05-11,613.5322789604696,-2247.5657402239613,3203.6733891170247,613.5322789604696,613.5322789604696,0.0,0.0,0.0,-147.61733724139182,-147.61733724139182,-147.61733724139182,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-685.7763258184151,-685.7763258184151,-685.7763258184151,-475.90321798697653,-475.90321798697653,-475.90321798697653,0.0,0.0,0.0,465.9149417190778
2017-05-12,614.3406680779767,-1622.2116856318053,3803.313162094094,614.3406680779767,614.3406680779767,0.0,0.0,0.0,471.1866895114463,471.1866895114463,471.1866895114463,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-81.96326256867118,-81.96326256867118,-81.96326256867118,-460.9122544838825,-460.9122544838825,-460.9122544838825,0.0,0.0,0.0,1085.527357589423
2017-05-14,615.9574463129914,-1338.9897907428704,3963.99898689885,615.9574463129914,615.9574463129914,0.0,0.0,0.0,716.115321985227,716.115321985227,716.115321985227,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159638517,121.70305159638517,121.70305159638517,-419.6499361751583,-419.6499361751583,-419.6499361751583,0.0,0.0,0.0,1332.0727682982183
2017-05-15,616.7658354304987,-1358.3334247334335,3905.9281253082013,616.7658354304987,616.7658354304987,0.0,0.0,0.0,643.921555293174,643.921555293174,643.921555293174,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.898053086437436,23.898053086437436,23.898053086437436,-394.0387043572634,-394.0387043572634,-394.0387043572634,0.0,0.0,0.0,1260.6873907236727
2017-05-16,617.5742245480061,-1064.1453253276716,4336.432904619707,617.5742245480061,617.5742245480061,0.0,0.0,0.0,1014.316384118207,1014.316384118207,1014.316384118207,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.9387870659856,365.9387870659856,365.9387870659856,-365.6846095117786,-365.6846095117786,-365.6846095117786,0.0,0.0,0.0,1631.8906086662132
2017-05-17,618.3826136655133,-1535.024813964492,3913.7674010628225,618.3826136655133,618.3826136655133,0.0,0.0,0.0,576.12065950584,576.12065950584,576.12065950584,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113842795,-102.83526113842795,-102.83526113842795,-335.1062859197321,-335.1062859197321,-335.1062859197321,0.0,0.0,0.0,1194.5032731713532
2017-05-18,619.1910027830206,-2074.3987077507063,3390.729664580421,619.1910027830206,619.1910027830206,0.0,0.0,0.0,25.41106438564549,25.41106438564549,25.41106438564549,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-685.7763258184773,-685.7763258184773,-685.7763258184773,-302.87481635987723,-302.87481635987723,-302.87481635987723,0.0,0.0,0.0,644.602067168666
2017-05-19,619.9993919005278,-1506.9219749929066,4115.934556683861,619.9993919005278,619.9993919005278,0.0,0.0,0.0,662.5001991352278,662.5001991352278,662.5001991352278,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-81.96326256814447,-81.96326256814447,-81.96326256814447,-269.5987448606277,-269.5987448606277,-269.5987448606277,0.0,0.0,0.0,1282.4995910357557
2017-05-20,620.8077810180351,-1105.56868908963,4487.699434021056,620.8077810180351,620.8077810180351,0.0,0.0,0.0,1137.1888867274552,1137.1888867274552,1137.1888867274552,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.03495777662744,359.03495777662744,359.03495777662744,-235.90827761317246,-235.90827761317246,-235.90827761317246,0.0,0.0,0.0,1757.9966677454904
2017-05-21,621.6161701355426,-1343.400572214585,4294.892275644695,621.6161701355426,621.6161701355426,0.0,0.0,0.0,933.326129830769,933.326129830769,933.326129830769,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159606274,121.70305159606274,121.70305159606274,-202.43912832929374,-202.43912832929374,-202.43912832929374,0.0,0.0,0.0,1554.9422999663116
2017-05-22,622.4245592530498,-1379.0842105500856,4201.910277086278,622.4245592530498,622.4245592530498,0.0,0.0,0.0,868.1437936813498,868.1437936813498,868.1437936813498,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.898053086487526,23.898053086487526,23.898053086487526,-169.81646596913768,-169.81646596913768,-169.81646596913768,0.0,0.0,0.0,1490.5683529343996
2017-05-23,623.2329483705571,-737.7914894814228,4514.644797715156,623.2329483705571,623.2329483705571,0.0,0.0,0.0,1241.3615823954533,1241.3615823954533,1241.3615823954533,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.9387870659287,365.9387870659287,365.9387870659287,-138.63941123447532,-138.63941123447532,-138.63941123447532,0.0,0.0,0.0,1864.5945307660104
2017-05-24,624.0413423899954,-1313.7264664900852,4059.1435240598553,624.0413423899954,624.0413423899954,0.0,0.0,0.0,801.7604413457344,801.7604413457344,801.7604413457344,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113702175,-102.83526113702175,-102.83526113702175,-109.46650408124381,-109.46650408124381,-109.46650408124381,0.0,0.0,0.0,1425.8017837357297
2017-05-25,624.8497364094334,-1801.601179574305,3614.6867745708973,624.8497364094334,624.8497364094334,0.0,0.0,0.0,245.48335206544283,245.48335206544283,245.48335206544283,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-685.7763258182831,-685.7763258182831,-685.7763258182831,-82.80252868027414,-82.80252868027414,-82.80252868027414,0.0,0.0,0.0,870.3330884748761
2017-05-26,625.6581304288717,-1191.6424889910054,4210.583118458307,625.6581304288717,625.6581304288717,0.0,0.0,0.0,873.0119080279071,873.0119080279071,873.0119080279071,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-81.96326256908284,-81.96326256908284,-81.96326256908284,-59.087035967010074,-59.087035967010074,-59.087035967010074,0.0,0.0,0.0,1498.670038456779
2017-05-27,626.4665244483099,-704.5096848130712,4790.946137619424,626.4665244483099,626.4665244483099,0.0,0.0,0.0,1334.4123156259463,1334.4123156259463,1334.4123156259463,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.03495777665125,359.03495777665125,359.03495777665125,-38.68484871470498,-38.68484871470498,-38.68484871470498,0.0,0.0,0.0,1960.8788400742562
2017-05-28,627.274918467748,-789.6134917758724,4309.386654447613,627.274918467748,627.274918467748,0.0,0.0,0.0,1113.886486473906,1113.886486473906,1113.886486473906,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.7030515957403,121.7030515957403,121.7030515957403,-21.878771685834373,-21.878771685834373,-21.878771685834373,0.0,0.0,0.0,1741.161404941654
2017-05-29,628.0833124871859,-1020.0545634725509,4261.957931594289,628.0833124871859,628.0833124871859,0.0,0.0,0.0,1029.0955978338643,1029.0955978338643,1029.0955978338643,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.898053086790384,23.898053086790384,23.898053086790384,-8.864661816925999,-8.864661816925999,-8.864661816925999,0.0,0.0,0.0,1657.1789103210504
2017-05-30,628.8917065066242,-863.0473570067587,4897.184634692964,628.8917065066242,628.8917065066242,0.0,0.0,0.0,1380.252051015459,1380.252051015459,1380.252051015459,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.93878706617613,365.93878706617613,365.93878706617613,0.25105738528284943,0.25105738528284943,0.25105738528284943,0.0,0.0,0.0,2009.1437575220834
2017-05-31,629.7001005260624,-1303.128703258284,4275.584904873935,629.7001005260624,629.7001005260624,0.0,0.0,0.0,916.678370297207,916.678370297207,916.678370297207,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113620665,-102.83526113620665,-102.83526113620665,5.451424869413815,5.451424869413815,5.451424869413815,0.0,0.0,0.0,1546.3784708232695
2017-06-02,631.3168885649387,-1024.7804442213649,4355.354425784775,631.3168885649387,631.3168885649387,0.0,0.0,0.0,936.5680295274003,936.5680295274003,936.5680295274003,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-81.96326256855619,-81.96326256855619,-81.96326256855619,4.4690855319564955,4.4690855319564955,4.4690855319564955,0.0,0.0,0.0,1567.884918092339
2017-06-04,632.933676603815,-962.8315000922859,4535.800709765151,632.933676603815,632.933676603815,0.0,0.0,0.0,1125.4618701328607,1125.4618701328607,1125.4618701328607,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159541786,121.70305159541786,121.70305159541786,-10.303388026557288,-10.303388026557288,-10.303388026557288,0.0,0.0,0.0,1758.3955467366757
2017-06-05,633.7420706232533,-1165.7614962601724,4095.452653586265,633.7420706232533,633.7420706232533,0.0,0.0,0.0,1015.8698841769303,1015.8698841769303,1015.8698841769303,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.898053086164925,23.898053086164925,23.898053086164925,-22.090375473234467,-22.090375473234467,-22.090375473234467,0.0,0.0,0.0,1649.6119548001836
2017-06-06,634.5504646426913,-647.3281559413932,4589.134611163791,634.5504646426913,634.5504646426913,0.0,0.0,0.0,1343.7055520855365,1343.7055520855365,1343.7055520855365,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.93878706578084,365.93878706578084,365.93878706578084,-36.29544154424435,-36.29544154424435,-36.29544154424435,0.0,0.0,0.0,1978.2560167282277
2017-06-07,635.3588586621296,-1259.0207393542985,4265.655478572352,635.3588586621296,635.3588586621296,0.0,0.0,0.0,858.7401382527053,858.7401382527053,858.7401382527053,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113643875,-102.83526113643875,-102.83526113643875,-52.4868071748559,-52.4868071748559,-52.4868071748559,0.0,0.0,0.0,1494.098996914835
2017-06-09,636.9756467010059,-1430.2545664600548,3966.3255933506703,636.9756467010059,636.9756467010059,0.0,0.0,0.0,843.089116272789,843.089116272789,843.089116272789,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-81.96326256791366,-81.96326256791366,-81.96326256791366,-89.00982772329726,-89.00982772329726,-89.00982772329726,0.0,0.0,0.0,1480.064762973795
2017-06-10,637.7840407204441,-995.3594993958021,4609.479857432649,637.7840407204441,637.7840407204441,0.0,0.0,0.0,1264.672641244813,1264.672641244813,1264.672641244813,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.0349577765922,359.0349577765922,359.0349577765922,-108.4245230957791,-108.4245230957791,-108.4245230957791,0.0,0.0,0.0,1902.4566819652568
2017-06-11,638.5924347398823,-1200.3727241002616,4291.883258926967,638.5924347398823,638.5924347398823,0.0,0.0,0.0,1007.7492343380005,1007.7492343380005,1007.7492343380005,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159603974,121.70305159603974,121.70305159603974,-128.01602382203936,-128.01602382203936,-128.01602382203936,0.0,0.0,0.0,1646.3416690778827
2017-06-12,639.4008287593203,-1097.8852340822946,4177.867601150048,639.4008287593203,639.4008287593203,0.0,0.0,0.0,890.5885174506872,890.5885174506872,890.5885174506872,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.898053086467822,23.898053086467822,23.898053086467822,-147.3717421997807,-147.3717421997807,-147.3717421997807,0.0,0.0,0.0,1529.9893462100076
2017-06-13,640.2092227787585,-829.4290410987396,4427.030453541913,640.2092227787585,640.2092227787585,0.0,0.0,0.0,1213.8848688012379,1213.8848688012379,1213.8848688012379,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.9387870660282,365.9387870660282,365.9387870660282,-166.11612482879045,-166.11612482879045,-166.11612482879045,0.0,0.0,0.0,1854.0940915799965
2017-06-14,641.0176167981966,-1444.4854425850958,4075.5431024516597,641.0176167981966,641.0176167981966,0.0,0.0,0.0,727.308052506627,727.308052506627,727.308052506627,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113726198,-102.83526113726198,-102.83526113726198,-183.91889292011112,-183.91889292011112,-183.91889292011112,0.0,0.0,0.0,1368.3256693048236
2017-06-15,641.8260108176348,-1946.6646040079365,3616.3808446759163,641.8260108176348,641.8260108176348,0.0,0.0,0.0,127.78427472653632,127.78427472653632,127.78427472653632,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-685.7763258184697,-685.7763258184697,-685.7763258184697,-200.5016060189941,-200.5016060189941,-200.5016060189941,0.0,0.0,0.0,769.6102855441711
2017-06-16,642.6344048370731,-1668.4637017737844,3995.6880776253383,642.6344048370731,642.6344048370731,0.0,0.0,0.0,716.4565339220513,716.4565339220513,716.4565339220513,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-81.96326256908361,-81.96326256908361,-81.96326256908361,-215.64241007286512,-215.64241007286512,-215.64241007286512,0.0,0.0,0.0,1359.0909387591246
2017-06-17,643.4427988565112,-1131.9679915136321,4717.104412291565,643.4427988565112,643.4427988565112,0.0,0.0,0.0,1143.9182748111614,1143.9182748111614,1143.9182748111614,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.0349577766161,359.0349577766161,359.0349577766161,-229.1788895294547,-229.1788895294547,-229.1788895294547,0.0,0.0,0.0,1787.3610736676726
2017-06-18,644.2511928759492,-1026.524820101541,4338.819542240744,644.2511928759492,644.2511928759492,0.0,0.0,0.0,894.7562551298936,894.7562551298936,894.7562551298936,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159556614,121.70305159556614,121.70305159556614,-241.00900302967258,-241.00900302967258,-241.00900302967258,0.0,0.0,0.0,1539.007448005843
2017-06-19,645.0595868953876,-1374.409067825953,4181.015223353275,645.0595868953876,645.0595868953876,0.0,0.0,0.0,786.8701182068017,786.8701182068017,786.8701182068017,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.89805308677066,23.89805308677066,23.89805308677066,-251.0901414439689,-251.0901414439689,-251.0901414439689,0.0,0.0,0.0,1431.9297051021895
2017-06-20,645.8679809148257,-1014.9365158993542,4553.234843401891,645.8679809148257,645.8679809148257,0.0,0.0,0.0,1120.5645899593135,1120.5645899593135,1120.5645899593135,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.938787065633,365.938787065633,365.938787065633,-259.4364036703196,-259.4364036703196,-259.4364036703196,0.0,0.0,0.0,1766.4325708741392
2017-06-21,646.6763749342638,-1329.7126103744888,3904.3460307378305,646.6763749342638,646.6763749342638,0.0,0.0,0.0,645.1127073315135,645.1127073315135,645.1127073315135,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113644685,-102.83526113644685,-102.83526113644685,-266.1142380960396,-266.1142380960396,-266.1142380960396,0.0,0.0,0.0,1291.7890822657773
2017-06-23,648.2931629731402,-1370.053132467534,4069.543075983692,648.2931629731402,648.2931629731402,0.0,0.0,0.0,657.1427741394638,657.1427741394638,657.1427741394638,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-81.96326256844111,-81.96326256844111,-81.96326256844111,-274.9561698560951,-274.9561698560951,-274.9561698560951,0.0,0.0,0.0,1305.4359371126038
2017-06-24,649.1015569925783,-992.9822325254568,4393.772691582619,649.1015569925783,649.1015569925783,0.0,0.0,0.0,1095.6401978073643,1095.6401978073643,1095.6401978073643,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.03495777662033,359.03495777662033,359.03495777662033,-277.456966533256,-277.456966533256,-277.456966533256,0.0,0.0,0.0,1744.7417547999426
2017-06-25,649.9099510120164,-1140.9118114064195,4264.241728534165,649.9099510120164,649.9099510120164,0.0,0.0,0.0,856.8190612924395,856.8190612924395,856.8190612924395,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159539485,121.70305159539485,121.70305159539485,-278.9461968669554,-278.9461968669554,-278.9461968669554,0.0,0.0,0.0,1506.7290123044559
2017-06-26,650.7183450314545,-1437.551337857729,4320.824115589674,650.7183450314545,650.7183450314545,0.0,0.0,0.0,758.3151698031045,758.3151698031045,758.3151698031045,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.898053087073567,23.898053087073567,23.898053087073567,-279.6450898479691,-279.6450898479691,-279.6450898479691,0.0,0.0,0.0,1409.033514834559
2017-06-27,651.5267390508927,-1006.7236271384992,4618.578905782092,651.5267390508927,651.5267390508927,0.0,0.0,0.0,1100.221041809336,1100.221041809336,1100.221041809336,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.9387870658464,365.9387870658464,365.9387870658464,-279.77995182051035,-279.77995182051035,-279.77995182051035,0.0,0.0,0.0,1751.7477808602287
2017-06-28,652.335133070331,-1613.586265348764,3948.5964252348263,652.335133070331,652.335133070331,0.0,0.0,0.0,631.653515371125,631.653515371125,631.653515371125,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113697455,-102.83526113697455,-102.83526113697455,-279.57343005590053,-279.57343005590053,-279.57343005590053,0.0,0.0,0.0,1283.988648441456
2017-06-29,653.143527089769,-2149.6794832370642,3317.829199570748,653.143527089769,653.143527089769,0.0,0.0,0.0,49.04956957696577,49.04956957696577,49.04956957696577,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-685.776325818566,-685.776325818566,-685.776325818566,-279.2363111684685,-279.2363111684685,-279.2363111684685,0.0,0.0,0.0,702.1930966667347
2017-06-30,653.9519211092073,-1400.757344547842,4045.47981367937,653.9519211092073,653.9519211092073,0.0,0.0,0.0,653.1388321513197,653.1388321513197,653.1388321513197,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-81.96326256779862,-81.96326256779862,-81.96326256779862,-278.9601118448816,-278.9601118448816,-278.9601118448816,0.0,0.0,0.0,1307.090753260527
2017-07-01,654.7603151286455,-940.5946606757649,4373.742097380331,654.7603151286455,654.7603151286455,0.0,0.0,0.0,1094.186477389394,1094.186477389394,1094.186477389394,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.0349577766639,359.0349577766639,359.0349577766639,-278.9106869512699,-278.9106869512699,-278.9106869512699,0.0,0.0,0.0,1748.9467925180395
2017-07-02,655.5687091480836,-1237.299114331537,4444.4615294589885,655.5687091480836,655.5687091480836,0.0,0.0,0.0,856.5422171586644,856.5422171586644,856.5422171586644,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159601675,121.70305159601675,121.70305159601675,-279.22304100135244,-279.22304100135244,-279.22304100135244,0.0,0.0,0.0,1512.1109263067478
2017-07-03,656.3771031675217,-1222.0943125935828,4052.38663291524,656.3771031675217,656.3771031675217,0.0,0.0,0.0,757.9627750679049,757.9627750679049,757.9627750679049,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.89805308644806,23.89805308644806,23.89805308644806,-279.9974845825433,-279.9974845825433,-279.9974845825433,0.0,0.0,0.0,1414.3398782354266
2017-07-04,657.1854971869599,-1100.3102663715028,4348.077853507667,657.1854971869599,657.1854971869599,0.0,0.0,0.0,1098.703764532882,1098.703764532882,1098.703764532882,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.9387870657894,365.9387870657894,365.9387870657894,-281.2972290969076,-281.2972290969076,-281.2972290969076,0.0,0.0,0.0,1755.8892617198417
2017-07-07,659.6106792452745,-1204.6727450210778,3974.5208156877106,659.6106792452745,659.6106792452745,0.0,0.0,0.0,643.6842022176006,643.6842022176006,643.6842022176006,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-81.96326257043366,-81.96326257043366,-81.96326257043366,-288.41474177596575,-288.41474177596575,-288.41474177596575,0.0,0.0,0.0,1303.294881462875
2017-07-08,660.4244799783161,-985.687882216239,4416.200369712763,660.4244799783161,660.4244799783161,0.0,0.0,0.0,1081.3932088265456,1081.3932088265456,1081.3932088265456,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.0349577766146,359.0349577766146,359.0349577766146,-291.70395551406904,-291.70395551406904,-291.70395551406904,0.0,0.0,0.0,1741.8176888048615
2017-07-09,661.2382807113577,-1308.12494937502,4164.144748233185,661.2382807113577,661.2382807113577,0.0,0.0,0.0,840.4695579396362,840.4695579396362,840.4695579396362,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159569432,121.70305159569432,121.70305159569432,-295.29570022005817,-295.29570022005817,-295.29570022005817,0.0,0.0,0.0,1501.7078386509938
2017-07-10,662.0520814443993,-1314.894803108041,4319.5693612407695,662.0520814443993,662.0520814443993,0.0,0.0,0.0,738.900523418564,738.900523418564,738.900523418564,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.898053087003714,23.898053087003714,23.898053087003714,-299.0597362324398,-299.0597362324398,-299.0597362324398,0.0,0.0,0.0,1400.9526048629632
2017-07-12,663.6796829104825,-1581.559020665718,3864.471537648293,663.6796829104825,663.6796829104825,0.0,0.0,0.0,604.7177397285803,604.7177397285803,604.7177397285803,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113802989,-102.83526113802989,-102.83526113802989,-306.50920569738975,-306.50920569738975,-306.50920569738975,0.0,0.0,0.0,1268.3974226390628
2017-07-14,665.3072843765655,-1532.63312843247,3907.3190831428246,665.3072843765655,665.3072843765655,0.0,0.0,0.0,619.29159515797,619.29159515797,619.29159515797,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-81.96326256990695,-81.96326256990695,-81.96326256990695,-312.80734883612297,-312.80734883612297,-312.80734883612297,0.0,0.0,0.0,1284.5988795345356
2017-07-15,666.1210851096072,-960.5227869302704,4439.279831426119,666.1210851096072,666.1210851096072,0.0,0.0,0.0,1057.9491168494371,1057.9491168494371,1057.9491168494371,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.0349577766385,359.0349577766385,359.0349577766385,-315.1480474912013,-315.1480474912013,-315.1480474912013,0.0,0.0,0.0,1724.0702019590444
2017-07-16,666.9348858426487,-1191.3256995372444,4181.545709701463,666.9348858426487,666.9348858426487,0.0,0.0,0.0,818.9895988228851,818.9895988228851,818.9895988228851,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,121.70305159552306,121.70305159552306,121.70305159552306,-316.77565933663794,-316.77565933663794,-316.77565933663794,0.0,0.0,0.0,1485.9244846655338
2017-07-17,667.7486865756902,-1245.430526004377,4184.124133040504,667.7486865756902,667.7486865756902,0.0,0.0,0.0,720.373967414299,720.373967414299,720.373967414299,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,23.89805308637828,23.89805308637828,23.89805308637828,-317.5862922360793,-317.5862922360793,-317.5862922360793,0.0,0.0,0.0,1388.1226539899892
2017-07-18,668.5624873087319,-870.3984678120845,4490.919841912968,668.5624873087319,668.5624873087319,0.0,0.0,0.0,1062.4980428354131,1062.4980428354131,1062.4980428354131,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,365.9387870656416,365.9387870656416,365.9387870656416,-317.5029507942285,-317.5029507942285,-317.5029507942285,0.0,0.0,0.0,1731.060530144145
2017-07-19,669.3762880417734,-1427.932423273419,3965.1641101042496,669.3762880417734,669.3762880417734,0.0,0.0,0.0,594.7481038860448,594.7481038860448,594.7481038860448,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-102.83526113721481,-102.83526113721481,-102.83526113721481,-316.47884154074046,-316.47884154074046,-316.47884154074046,0.0,0.0,0.0,1264.1243919278181
2017-07-20,670.190088774815,-1930.9538241294038,3574.5139839363865,670.190088774815,670.190088774815,0.0,0.0,0.0,13.786459140728798,13.786459140728798,13.786459140728798,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-685.7763258182677,-685.7763258182677,-685.7763258182677,-314.4994216050036,-314.4994216050036,-314.4994216050036,0.0,0.0,0.0,683.9765479155437
2017-07-21,671.0038895078566,-1489.7798214000236,3906.5706759606423,671.0038895078566,671.0038895078566,0.0,0.0,0.0,620.5158405906147,620.5158405906147,620.5158405906147,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,-81.96326256926447,-81.96326256926447,-81.96326256926447,-311.5831034041207,-311.5831034041207,-311.5831034041207,0.0,0.0,0.0,1291.5197300984714
2017-07-22,671.8176902408982,-919.7995631017982,4475.423275198435,671.8176902408982,671.8176902408982,0.0,0.0,0.0,1065.316589792295,1065.316589792295,1065.316589792295,1014.062206564,1014.062206564,1014.062206564,0.0,0.0,0.0,359.03495777666234,359.03495777666234,359.03495777666234,-307.78057454836744,-307.78057454836744,-307.78057454836744,0.0,0.0,0.0,1737.1342800331931
