Order Date,Forecasted Sales,Type,yhat_lower,yhat_upper,Lower Bound,Upper Bound
2016-05-29,1543.366531116303,Forecast,-933.6014530271776,4419.9046923488695,-933.6014530271776,4419.9046923488695
2016-05-30,1453.9786399729965,Forecast,-1214.24350537978,4211.518864253029,-1214.24350537978,4211.518864253029
2016-05-31,1800.530641373952,Forecast,-1029.7234439638787,4299.471432052175,-1029.7234439638787,4299.471432052175
2016-06-01,1332.453286057213,Forecast,-1287.5376471039056,4039.536332868343,-1287.5376471039056,4039.536332868343
2016-06-04,1775.6081223825947,Forecast,-976.506221460404,4648.677101223309,-976.506221460404,4648.677101223309
2016-06-05,1526.1279467972167,Forecast,-1296.2162378893945,4396.896281749738,-1296.2162378893945,4396.896281749738
2016-06-07,1739.5669723550582,Forecast,-1074.1727782289402,4465.587766327364,-1074.1727782289402,4465.587766327364
2016-06-08,1253.038522661791,Forecast,-1490.4123739599795,3795.047605626373,-1490.4123739599795,3795.047605626373
2016-06-09,651.3850559246075,Forecast,-2169.456964438347,3497.8504025685293,-2169.456964438347,3497.8504025685293
2016-06-11,1657.6913394068656,Forecast,-1127.9942732713655,4470.123991499988,-1127.9942732713655,4470.123991499988
2016-06-12,1401.4050772526075,Forecast,-1343.8893654038611,4118.534817955499,-1343.8893654038611,4118.534817955499
2016-06-13,1285.34415903137,Forecast,-1469.9301784370566,4007.263907253626,-1469.9301784370566,4007.263907253626
2016-06-14,1610.1452751234078,Forecast,-1062.0273913468936,4335.889743234678,-1062.0273913468936,4335.889743234678
2016-06-15,1125.412576693112,Forecast,-1628.3945268475695,3874.658153407196,-1628.3945268475695,3874.658153407196
2016-06-16,528.0010162874333,Forecast,-2204.323760134084,3199.155149378436,-2204.323760134084,3199.155149378436
2016-06-18,1548.864801069281,Forecast,-848.5073421370248,4505.335024070258,-848.5073421370248,4505.335024070258
2016-06-19,1302.1710250997396,Forecast,-1500.7458029195784,4043.2012358561337,-1500.7458029195784,4043.2012358561337
2016-06-20,1196.727125093803,Forecast,-1716.197017353904,3866.9747915440207,-1716.197017353904,3866.9747915440207
2016-06-21,1532.773244719658,Forecast,-1150.5635000201748,4414.22465247637,-1150.5635000201748,4414.22465247637
2016-06-22,1059.5252846947287,Forecast,-1994.3651146657785,3814.707075966315,-1994.3651146657785,3814.707075966315
2016-06-23,473.4697870570266,Forecast,-2438.0383209842207,3316.765029335896,-2438.0383209842207,3316.765029335896
2016-06-25,1515.3469292313216,Forecast,-1123.844992837206,4215.08451078299,-1123.844992837206,4215.08451078299
2016-06-26,1277.760453849433,Forecast,-1456.526063744371,4010.521181805705,-1456.526063744371,4010.521181805705
2016-06-28,1522.8766513566818,Forecast,-1004.7190261195668,4540.636635338565,-1004.7190261195668,4540.636635338565
2016-06-29,1054.767112080361,Forecast,-1441.5306336703145,3913.571665169676,-1441.5306336703145,3913.571665169676
2016-07-02,1517.3984052818964,Forecast,-1220.609099227426,4413.463383475281,-1220.609099227426,4413.463383475281
2016-07-03,1279.4907425131928,Forecast,-1477.2515797492931,4044.207828614565,-1477.2515797492931,4044.207828614565
2016-07-04,1180.5748213090951,Forecast,-1563.825485855852,3796.956568234392,-1563.825485855852,3796.956568234392
2016-07-05,1520.953755010706,Forecast,-1211.3413386916814,4301.076686609573,-1211.3413386916814,4301.076686609573
2016-07-06,1049.988430174141,Forecast,-1822.875129988016,3780.7709019338567,-1822.875129988016,3780.7709019338567
2016-07-08,1065.1455237093871,Forecast,-1644.84225711426,3752.287795203056,-1644.84225711426,3752.287795203056
2016-07-09,1502.8215392053028,Forecast,-1206.9086736594509,4257.31579212006,-1206.9086736594509,4257.31579212006
2016-07-10,1262.030487926063,Forecast,-1365.3449492700497,4181.317814279468,-1365.3449492700497,4181.317814279468
2016-07-11,1160.7789134077802,Forecast,-1773.1485436597793,3850.1520836597497,-1773.1485436597793,3850.1520836597497
2016-07-12,1499.5429948846536,Forecast,-1332.8988282542543,4247.199533198272,-1332.8988282542543,4247.199533198272
2016-07-13,1027.820463335424,Forecast,-1694.0796061983317,3740.967654448581,-1694.0796061983317,3740.967654448581
2016-07-14,442.4113406941536,Forecast,-2333.116812959528,3072.122816174822,-2333.116812959528,3072.122816174822
2016-07-16,1484.2681536973068,Forecast,-1129.0063621112256,4464.3286807592885,-1129.0063621112256,4464.3286807592885
2016-07-17,1246.668589519972,Forecast,-1390.455933159013,4002.74054466229,-1390.455933159013,4002.74054466229
2016-07-18,1149.5045394856236,Forecast,-1497.5154031137251,4016.6516951539406,-1497.5154031137251,4016.6516951539406
2016-07-19,1493.1336999409368,Forecast,-1364.9704043308027,4148.916401541754,-1364.9704043308027,4148.916401541754
2016-07-20,1026.9018725636208,Forecast,-1828.9754772290885,3744.3786951620696,-1828.9754772290885,3744.3786951620696
2016-07-23,1501.698479418562,Forecast,-1330.492471389707,4192.922607824484,-1330.492471389707,4192.922607824484
2016-07-24,1270.1523692506537,Forecast,-1335.3169545968017,4001.960541072563,-1335.3169545968017,4001.960541072563
2016-07-25,1178.6654216630911,Forecast,-1464.354866483044,3943.681740540133,-1464.354866483044,3943.681740540133
2016-07-26,1527.4067728840578,Forecast,-1137.9657768465704,4157.5904797875255,-1137.9657768465704,4157.5904797875255
2016-07-27,1065.5579804665324,Forecast,-1861.8883216200647,3595.1972321382127,-1861.8883216200647,3595.1972321382127
2016-07-30,1548.0060885634405,Forecast,-1012.8079182781372,4179.25518609023,-1012.8079182781372,4179.25518609023
2016-07-31,1317.0178717924398,Forecast,-1433.535939968958,4152.150243973451,-1433.535939968958,4152.150243973451
2016-08-01,1225.1333193977432,Forecast,-1500.8072407978525,3871.679278904641,-1500.8072407978525,3871.679278904641
2016-08-02,1572.6222379684586,Forecast,-1187.0516938767803,4458.904658204026,-1187.0516938767803,4458.904658204026
2016-08-05,1138.3920057253672,Forecast,-1549.8461972617545,3695.14430245263,-1549.8461972617545,3695.14430245263
2016-08-06,1583.3515352930403,Forecast,-1098.909904894731,4172.458278831572,-1098.909904894731,4172.458278831572
2016-08-07,1349.9563720335416,Forecast,-1360.813242542475,4191.925616330413,-1360.813242542475,4191.925616330413
2016-08-08,1256.3018164038183,Forecast,-1317.2253444023247,4040.7242519482666,-1317.2253444023247,4040.7242519482666
2016-08-09,1602.9904254938076,Forecast,-1054.7138192454656,4223.331337052852,-1054.7138192454656,4223.331337052852
2016-08-10,1139.685823870208,Forecast,-1484.6863687472885,3881.266150986484,-1484.6863687472885,3881.266150986484
2016-08-11,563.3937231015743,Forecast,-2179.4182245369866,3385.529870557998,-2179.4182245369866,3385.529870557998
2016-08-13,1626.593082422469,Forecast,-1242.7432864852285,4449.190753104459,-1242.7432864852285,4449.190753104459
2016-08-15,1319.321018878642,Forecast,-1236.649442448636,4093.54809659328,-1236.649442448636,4093.54809659328
2016-08-16,1679.8391124507614,Forecast,-1167.7133595197804,4624.204823489501,-1167.7133595197804,4624.204823489501
2016-08-17,1233.0598123613,Forecast,-1673.010331079811,3930.560157293348,-1673.010331079811,3930.560157293348
2016-08-21,1586.6878121992954,Forecast,-1133.102109870306,4227.427097254417,-1133.102109870306,4227.427097254417
2016-08-22,1532.2063856504644,Forecast,-1456.6443690104952,4286.557457542212,-1456.6443690104952,4286.557457542212
2016-08-23,1922.073882948476,Forecast,-965.2317872194528,4692.675828179,-965.2317872194528,4692.675828179
2016-08-24,1505.523202233138,Forecast,-1108.842578878136,4225.6016810510255,-1108.842578878136,4225.6016810510255
2016-08-25,979.0053187790838,Forecast,-1901.776559295654,3671.8430439682975,-1901.776559295654,3671.8430439682975
2016-08-27,2148.0224436999683,Forecast,-761.0610334005379,5076.606827623074,-761.0610334005379,5076.606827623074
2016-08-28,1977.633025799131,Forecast,-892.2473318572556,4576.260764167425,-892.2473318572556,4576.260764167425
2016-08-29,1949.2988003043567,Forecast,-826.4257214231218,4544.04195159117,-826.4257214231218,4544.04195159117
2016-08-31,1966.559110768011,Forecast,-653.2430043637372,4634.474507818551,-653.2430043637372,4634.474507818551
2016-09-01,1456.724036822752,Forecast,-1245.1515820779043,4269.708972429285,-1245.1515820779043,4269.708972429285
2016-09-03,2646.091150485792,Forecast,-90.69672469139442,5334.899077113205,-90.69672469139442,5334.899077113205
2016-09-04,2478.579930530723,Forecast,-163.78770290314648,5123.936856459807,-163.78770290314648,5123.936856459807
2016-09-05,2447.859240444611,Forecast,-226.2268881697476,5116.517692027761,-226.2268881697476,5116.517692027761
2016-09-06,2853.4363226742444,Forecast,137.4819564873142,5559.925075652378,137.4819564873142,5559.925075652378
2016-09-07,2443.865584589152,Forecast,-371.5948304480668,5066.477948347569,-371.5948304480668,5066.477948347569
2016-09-08,1915.0497577631088,Forecast,-840.6731774897917,4633.215123896085,-840.6731774897917,4633.215123896085
2016-09-10,3050.1731537918745,Forecast,466.6146280956534,5796.657151546034,466.6146280956534,5796.657151546034
2016-09-11,2847.8481929691297,Forecast,28.993170209474886,5845.930432358798,28.993170209474886,5845.930432358798
2016-09-12,2777.631908321752,Forecast,96.60489034173864,5472.7444071176615,96.60489034173864,5472.7444071176615
2016-09-13,3139.466977208314,Forecast,305.7914957346938,5969.902413471294,305.7914957346938,5969.902413471294
2016-09-14,2682.4144859099856,Forecast,-155.65944532068832,5509.036867680069,-155.65944532068832,5509.036867680069
2016-09-15,2102.945643909928,Forecast,-664.0646581318402,4797.302238100032,-664.0646581318402,4797.302238100032
2016-09-16,2701.909182833552,Forecast,-190.34793005588077,5351.051331182629,-190.34793005588077,5351.051331182629
2016-09-17,3129.768384250068,Forecast,203.8403130119699,5809.872604083653,203.8403130119699,5809.872604083653
2016-09-18,2871.1436803129545,Forecast,245.1383457510369,5621.250278681269,245.1383457510369,5621.250278681269
2016-09-19,2744.128451416162,Forecast,-1.8118398977678447,5328.217353231763,-1.8118398977678447,5328.217353231763
2016-09-20,3049.374160157908,Forecast,422.48645791337424,5682.063542579119,422.48645791337424,5682.063542579119
2016-09-21,2536.6435296465115,Forecast,-178.8146555803263,5073.8818153038665,-178.8146555803263,5073.8818153038665
2016-09-22,1903.0912942266525,Forecast,-726.3919156606806,4634.205795434935,-726.3919156606806,4634.205795434935
2016-09-24,2829.115081579314,Forecast,107.95788377697016,5601.607870220597,107.95788377697016,5601.607870220597
2016-09-25,2524.9650188833134,Forecast,-204.9193488031772,5247.103410156136,-204.9193488031772,5247.103410156136
2016-09-26,2356.3847884953584,Forecast,-409.3698844437849,4981.976345268674,-409.3698844437849,4981.976345268674
2016-09-27,2624.488334490256,Forecast,-188.1690256809681,5272.364299655805,-188.1690256809681,5272.364299655805
2016-09-28,2079.4390811344906,Forecast,-442.54961870299854,4932.431604977528,-442.54961870299854,4932.431604977528
2016-10-01,2306.9267831444868,Forecast,-396.29777617230405,4906.799564954365,-396.29777617230405,4906.799564954365
2016-10-02,1992.4525253649265,Forecast,-637.7683380760735,5024.58885975273,-637.7683380760735,5024.58885975273
2016-10-03,1819.3937664739776,Forecast,-944.2761332479652,4381.001424523846,-944.2761332479652,4381.001424523846
2016-10-04,2088.8771076328885,Forecast,-736.1355113052272,4865.530342491554,-736.1355113052272,4865.530342491554
2016-10-05,1551.0202144140376,Forecast,-1278.176678564938,4311.655004514663,-1278.176678564938,4311.655004514663
2016-10-08,1834.077443532212,Forecast,-923.6280633169524,4506.388405029879,-923.6280633169524,4506.388405029879
2016-10-09,1548.6718843944025,Forecast,-1029.39196293936,4195.566776954054,-1029.39196293936,4195.566776954054
2016-10-10,1409.517598462292,Forecast,-1525.6653066793192,4117.154687913197,-1525.6653066793192,4117.154687913197
2016-10-11,1717.4222662195616,Forecast,-1059.530271818292,4417.227477454091,-1059.530271818292,4417.227477454091
2016-10-12,1222.151248127574,Forecast,-1489.49556601912,3937.498666702807,-1489.49556601912,3937.498666702807
2016-10-13,620.7117431566868,Forecast,-2093.3094688039646,3253.121912047459,-2093.3094688039646,3253.121912047459
2016-10-15,1653.6077116353229,Forecast,-1164.976944481858,4575.989979077901,-1164.976944481858,4575.989979077901
2016-10-16,1423.2168140442,Forecast,-1430.2235617914826,4264.397849801365,-1430.2235617914826,4264.397849801365
2016-10-17,1341.0613506330355,Forecast,-1529.7952295603657,3948.8999728574486,-1529.7952295603657,3948.8999728574486
2016-10-18,1707.4413471006565,Forecast,-1017.2559932187356,4453.153889862215,-1017.2559932187356,4453.153889862215
2016-10-19,1271.5939805705812,Forecast,-1365.291992359905,4032.760400301392,-1365.291992359905,4032.760400301392
2016-10-20,729.9792567586687,Forecast,-1946.8583396476824,3503.9067360918307,-1946.8583396476824,3503.9067360918307
2016-10-22,1881.4555945383493,Forecast,-785.4672550611924,4685.838039523625,-785.4672550611924,4685.838039523625
2016-10-23,1708.6493108193413,Forecast,-981.5367784140868,4372.763435422151,-981.5367784140868,4372.763435422151
2016-10-24,1682.1438479075314,Forecast,-1159.5341381279482,4485.252757473045,-1159.5341381279482,4485.252757473045
2016-10-25,2101.6342693087768,Forecast,-350.7264899376429,4940.952706133286,-350.7264899376429,4940.952706133286
2016-10-26,1715.753193088062,Forecast,-1082.7774584223314,4402.480123507788,-1082.7774584223314,4402.480123507788
2016-10-28,1915.5226700612316,Forecast,-855.4623769844933,4696.62946491756,-855.4623769844933,4696.62946491756
2016-10-29,2450.737768301929,Forecast,-219.1748903126401,5094.75280893166,-219.1748903126401,5094.75280893166
2016-10-30,2309.5053073376034,Forecast,-313.6897310044489,4952.4704969932645,-313.6897310044489,4952.4704969932645
2016-10-31,2308.645226815956,Forecast,-540.4329224697793,5116.420258725709,-540.4329224697793,5116.420258725709
2016-11-01,2747.3999509785867,Forecast,48.908885178824335,5761.990585583147,48.908885178824335,5761.990585583147
2016-11-02,2374.005347080956,Forecast,-423.8731451266451,5115.025928528997,-423.8731451266451,5115.025928528997
2016-11-03,1883.991631080459,Forecast,-678.3399027844193,4647.832097639331,-678.3399027844193,4647.832097639331
2016-11-05,3102.848261970327,Forecast,291.2594871868269,5964.862885276162,291.2594871868269,5964.862885276162
2016-11-06,2944.462492490859,Forecast,278.8970959675012,5565.042106597536,278.8970959675012,5565.042106597536
2016-11-07,2918.839679895758,Forecast,150.7987709837186,5448.038240043295,150.7987709837186,5448.038240043295
2016-11-08,3325.339368028509,Forecast,728.9118273742507,5992.054396287641,728.9118273742507,5992.054396287641
2016-11-09,2912.421148288477,Forecast,268.9214650779304,5769.886825483796,268.9214650779304,5769.886825483796
2016-11-10,2375.947472788032,Forecast,-430.7583074981853,5162.126443164359,-430.7583074981853,5162.126443164359
2016-11-11,3016.162961446112,Forecast,569.6068879109432,6194.762387245054,569.6068879109432,6194.762387245054
2016-11-12,3482.943787425413,Forecast,777.9729972079515,6148.86168166532,777.9729972079515,6148.86168166532
2016-11-13,3260.3526966386307,Forecast,638.1262739334526,5801.167455205648,638.1262739334526,5801.167455205648
2016-11-14,3165.966881583225,Forecast,635.5009349793098,5802.256031475931,635.5009349793098,5802.256031475931
2016-11-15,3499.9744431638137,Forecast,594.8170638691531,6228.805996181914,594.8170638691531,6228.805996181914
2016-11-16,3011.737755009088,Forecast,172.77812799407505,5839.985706450231,172.77812799407505,5839.985706450231
2016-11-17,2398.082891120034,Forecast,-419.11716362013897,5050.88822911191,-419.11716362013897,5050.88822911191
2016-11-19,3349.1944419037545,Forecast,514.7989201509366,5992.716983525133,514.7989201509366,5992.716983525133
2016-11-20,3049.9866823389675,Forecast,153.3307908629851,5737.013146277348,153.3307908629851,5737.013146277348
2016-11-21,2881.3870410854133,Forecast,1.8047616150065615,5562.419545048107,1.8047616150065615,5562.419545048107
2016-11-22,3144.4681487745597,Forecast,359.4960915550412,5935.620118453835,359.4960915550412,5935.620118453835
2016-11-23,2589.5587133488434,Forecast,-261.6095941364593,5428.353526301311,-261.6095941364593,5428.353526301311
2016-11-24,1914.3852907594048,Forecast,-954.946159167616,4545.70229950573,-954.946159167616,4545.70229950573
2016-11-25,2421.0183049583266,Forecast,-422.7357687351493,5108.474815948052,-422.7357687351493,5108.474815948052
2016-11-26,2761.087932077957,Forecast,311.87023604543504,5391.83258322086,311.87023604543504,5391.83258322086
2016-11-27,2420.3061660835347,Forecast,-348.89046701036506,5168.60548044642,-348.89046701036506,5168.60548044642
2016-11-28,2217.763063164537,Forecast,-533.5647155563703,4879.003613463423,-533.5647155563703,4879.003613463423
2016-11-29,2454.993670423491,Forecast,-488.3853607589604,5290.6828977868445,-488.3853607589604,5290.6828977868445
2016-11-30,1882.5146991956155,Forecast,-603.7196364101221,4764.455640366339,-603.7196364101221,4764.455640366339
2016-12-01,1198.090802515747,Forecast,-1449.8112183388268,3820.0304663048673,-1449.8112183388268,3820.0304663048673
2016-12-03,2050.6504093968824,Forecast,-742.7247193761979,4677.378266708301,-742.7247193761979,4677.378266708301
2016-12-04,1724.3113254844636,Forecast,-1072.1796894515226,4409.47524044929,-1072.1796894515226,4409.47524044929
2016-12-05,1543.2153613415242,Forecast,-1149.4570347106635,4244.328626233923,-1149.4570347106635,4244.328626233923
2016-12-06,1808.2391879176344,Forecast,-1083.3315529420993,4384.21829633225,-1083.3315529420993,4384.21829633225
2016-12-07,1269.134959647915,Forecast,-1581.198173392369,3893.246015376227,-1581.198173392369,3893.246015376227
2016-12-08,622.814193838464,Forecast,-2061.0836991946107,3541.4746255511527,-2061.0836991946107,3541.4746255511527
2016-12-09,1170.312603869054,Forecast,-1607.259141877836,3930.067600148727,-1607.259141877836,3930.067600148727
2016-12-10,1562.0298199709382,Forecast,-1280.645077458092,4333.6530850976205,-1280.645077458092,4333.6530850976205
2016-12-11,1282.2798022721634,Forecast,-1238.760930543745,4052.6670484662673,-1238.760930543745,4052.6670484662673
2016-12-12,1148.6193065229336,Forecast,-1524.5260085171,4005.598135068293,-1524.5260085171,4005.598135068293
2016-12-13,1460.950161040382,Forecast,-1260.85263810457,4323.819832693861,-1260.85263810457,4323.819832693861
2016-12-14,968.093576018657,Forecast,-1800.7399671784108,3654.570895719392,-1800.7399671784108,3654.570895719392
2016-12-15,366.095433833957,Forecast,-2216.041590508916,3163.9822030024143,-2216.041590508916,3163.9822030024143
2016-12-16,955.2108241544588,Forecast,-1996.782991065744,3775.469225185964,-1996.782991065744,3775.469225185964
2016-12-17,1385.16123964979,Forecast,-1636.1121706395293,4135.735023494785,-1636.1121706395293,4135.735023494785
2016-12-18,1139.6997720150482,Forecast,-1545.3316930312794,3864.525659712033,-1545.3316930312794,3864.525659712033
2016-12-19,1035.9512699669854,Forecast,-1888.9764574181809,3738.453966878191,-1888.9764574181809,3738.453966878191
2016-12-20,1373.5228970827156,Forecast,-1166.2568150060365,4080.142107465613,-1166.2568150060365,4080.142107465613
2016-12-21,901.083077799922,Forecast,-1756.37460319123,3452.5725988523127,-1756.37460319123,3452.5725988523127
2016-12-22,314.667642683002,Forecast,-2485.54409258856,2978.250975767917,-2485.54409258856,2978.250975767917
2016-12-23,914.6613996370615,Forecast,-1836.1049163071284,3616.889415634618,-1836.1049163071284,3616.889415634618
2016-12-24,1351.0486123396377,Forecast,-1416.9178368220648,4043.645349812796,-1416.9178368220648,4043.645349812796
2016-12-25,1107.9678932128215,Forecast,-1591.705212108289,3950.81699578109,-1591.705212108289,3950.81699578109
2016-12-26,1003.0387389821954,Forecast,-1712.1364497266943,3702.636017514044,-1712.1364497266943,3702.636017514044
2016-12-27,1336.4555058167616,Forecast,-1297.415107984032,4131.527199995341,-1297.415107984032,4131.527199995341
2016-12-28,857.5472553323207,Forecast,-1847.9430220318825,3703.367755551099,-1847.9430220318825,3703.367755551099
2016-12-30,854.1297386095309,Forecast,-1884.521606014155,3563.821350785865,-1884.521606014155,3563.821350785865
2016-12-31,1281.481615995804,Forecast,-1557.587587497224,4084.334525372337,-1557.587587497224,4084.334525372337
2017-01-02,917.9645569373788,Forecast,-1762.783626032754,3761.86732704417,-1762.783626032754,3761.86732704417
2017-01-03,1246.3263790538,Forecast,-1305.6911945002096,4112.921782835672,-1305.6911945002096,4112.921782835672
2017-01-04,764.8580262394947,Forecast,-1969.6082516588344,3503.341468616611,-1969.6082516588344,3503.341468616611
2017-01-05,170.75709586347335,Forecast,-2417.691814781861,2930.327943836027,-2417.691814781861,2930.327943836027
2017-01-07,1199.984840645951,Forecast,-1701.5094526084604,3862.443392786677,-1701.5094526084604,3862.443392786677
2017-01-08,959.2003993541024,Forecast,-1680.8217572796516,3781.08681380545,-1680.8217572796516,3781.08681380545
2017-01-09,861.3802853218847,Forecast,-1934.2240690034491,3620.1656606450447,-1934.2240690034491,3620.1656606450447
2017-01-10,1207.147939367088,Forecast,-1628.211469631278,3904.91383067491,-1628.211469631278,3904.91383067491
2017-01-11,746.0461275698351,Forecast,-1975.2260682765743,3404.0342849460903,-1975.2260682765743,3404.0342849460903
2017-01-14,1254.889092243765,Forecast,-1421.1005611528628,4156.6150442792905,-1421.1005611528628,4156.6150442792905
2017-01-15,1040.6676363508318,Forecast,-1903.8663247113736,3642.5352943594894,-1903.8663247113736,3642.5352943594894
2017-01-16,969.1149540081587,Forecast,-1811.0434309296324,3604.641813588455,-1811.0434309296324,3604.641813588455
2017-01-17,1340.0161535633038,Forecast,-1536.5194714403108,4093.992583707451,-1536.5194714403108,4093.992583707451
2017-01-21,1460.4438662703292,Forecast,-1255.2005311821194,4333.985931386627,-1255.2005311821194,4333.985931386627
2017-01-22,1253.7269204661882,Forecast,-1610.3397030386147,4028.07231699519,-1610.3397030386147,4028.07231699519
2017-01-23,1184.2340624920655,Forecast,-1423.4978900919607,3971.777518644597,-1423.4978900919607,3971.777518644597
2017-01-24,1551.3733961336147,Forecast,-1380.1252691021457,4290.907668619143,-1380.1252691021457,4290.907668619143
2017-01-25,1103.612763383734,Forecast,-1635.476923314827,3822.541856516234,-1635.476923314827,3822.541856516234
2017-01-28,1596.4120286232671,Forecast,-1107.715769223765,4372.696549414134,-1107.715769223765,4372.696549414134
2017-01-30,1249.4852395022886,Forecast,-1507.3557092394822,3955.683623724523,-1507.3557092394822,3955.683623724523
2017-01-31,1574.9631467928584,Forecast,-957.7965599948068,4262.037941489806,-957.7965599948068,4262.037941489806
2017-02-01,1082.4830497560108,Forecast,-1870.215176099653,3793.183459047508,-1870.215176099653,3793.183459047508
2017-02-02,468.8956497151685,Forecast,-2312.9311479215667,3202.8443789905787,-2312.9311479215667,3202.8443789905787
2017-02-03,1035.509208408574,Forecast,-1746.1104608466867,3547.6677006241634,-1746.1104608466867,3547.6677006241634
2017-02-04,1433.323186969067,Forecast,-1493.1338076934928,4108.036378471536,-1493.1338076934928,4108.036378471536
2017-02-05,1147.5645002592887,Forecast,-1743.6481105813427,3906.747077435922,-1743.6481105813427,3906.747077435922
2017-02-06,996.9940189524712,Forecast,-1702.6530524782877,3703.936810955805,-1702.6530524782877,3703.936810955805
2017-02-07,1282.9795553590045,Forecast,-1134.9647983643529,4289.529187457441,-1134.9647983643529,4289.529187457441
2017-02-08,756.0342266284214,Forecast,-2095.380345307497,3557.531761177122,-2095.380345307497,3557.531761177122
2017-02-09,114.07999603057203,Forecast,-2548.4999588796977,2986.269451083044,-2548.4999588796977,2986.269451083044
2017-02-11,1043.7738908845458,Forecast,-1955.3625278225727,4006.404723828444,-1955.3625278225727,4006.404723828444
2017-02-12,753.1337766573091,Forecast,-2014.2256135208377,3401.28852814944,-2014.2256135208377,3401.28852814944
2017-02-13,606.7073885561877,Forecast,-1977.4865991023853,3314.2863594030064,-1977.4865991023853,3314.2863594030064
2017-02-14,906.1469287587954,Forecast,-1839.6951755856244,3606.941685746488,-1839.6951755856244,3606.941685746488
2017-02-15,402.04195840970766,Forecast,-2402.923042025433,3085.07127383258,-2402.923042025433,3085.07127383258
2017-02-16,-207.8232013540611,Forecast,-3037.828184401269,2646.546427198409,-3037.828184401269,2646.546427198409
2017-02-19,578.4199687188487,Forecast,-2035.2334507293087,3228.615001079409,-2035.2334507293087,3228.615001079409
2017-02-20,495.497718336591,Forecast,-2276.645589188636,3280.6329915243214,-2276.645589188636,3280.6329915243214
2017-02-21,863.9415265383116,Forecast,-1991.8303350413244,3541.706698763902,-1991.8303350413244,3541.706698763902
2017-02-22,433.07999565044,Forecast,-2280.920436419672,3061.8166999798987,-2280.920436419672,3061.8166999798987
2017-02-23,-100.6452078071892,Forecast,-2549.389987495412,2797.8533636697944,-2549.389987495412,2797.8533636697944
2017-02-25,1074.3163029117616,Forecast,-1682.6151841839717,3914.619262848286,-1682.6151841839717,3914.619262848286
2017-02-27,906.0265703558846,Forecast,-1812.518476216936,3642.7413987007135,-1812.518476216936,3642.7413987007135
2017-02-28,1342.4491374271734,Forecast,-1263.4510535772667,4236.425127619303,-1263.4510535772667,4236.425127619303
2017-03-01,973.5540273887004,Forecast,-1734.0378091470027,3486.784172846566,-1734.0378091470027,3486.784172846566
2017-03-03,1204.5764250653065,Forecast,-1469.9648548474456,4060.838275819348,-1469.9648548474456,4060.838275819348
2017-03-04,1752.6271255775532,Forecast,-1060.40897627753,4497.274741496065,-1060.40897627753,4497.274741496065
2017-03-05,1621.4745326574848,Forecast,-1057.2718459475932,4321.461887509572,-1057.2718459475932,4321.461887509572
2017-03-06,1627.3498620440264,Forecast,-1053.3548382916329,4379.139104025227,-1053.3548382916329,4379.139104025227
2017-03-07,2069.0011049927457,Forecast,-710.589549230908,4720.891648686939,-710.589549230908,4720.891648686939
2017-03-08,1694.2843838171384,Forecast,-1015.8790606536514,4452.624076673272,-1015.8790606536514,4452.624076673272
2017-03-09,1198.4818594744518,Forecast,-1651.62083705072,3754.674922056385,-1651.62083705072,3754.674922056385
2017-03-10,1881.2942121093652,Forecast,-951.082979275218,4482.381971731528,-951.082979275218,4482.381971731528
2017-03-11,2392.100991948492,Forecast,-391.74916592415104,5265.276251390652,-391.74916592415104,5265.276251390652
2017-03-12,2214.5241888516807,Forecast,-534.7947863748287,5051.163784729239,-534.7947863748287,5051.163784729239
2017-03-13,2165.762116517523,Forecast,-436.9479792121835,5100.824590419067,-436.9479792121835,5100.824590419067
2017-03-14,2545.6893049400405,Forecast,-183.27755265488324,5352.986848013592,-183.27755265488324,5352.986848013592
2017-03-15,2103.420758121176,Forecast,-644.4700186030198,4806.740494635395,-644.4700186030198,4806.740494635395
2017-03-17,2143.3587061673056,Forecast,-598.4543171740694,4981.643162102837,-598.4543171740694,4981.643162102837
2017-03-18,2577.544995375043,Forecast,-238.9678252346475,5257.863454927939,-238.9678252346475,5257.863454927939
2017-03-19,2323.2516329997447,Forecast,-532.5576206066544,5001.989774911112,-532.5576206066544,5001.989774911112
2017-03-20,2199.117028418756,Forecast,-397.8250643866608,5003.3401808178,-397.8250643866608,5003.3401808178
2017-03-21,2506.3925888856675,Forecast,-51.39290761070084,5066.028332715643,-51.39290761070084,5066.028332715643
2017-03-22,1995.4765687591805,Forecast,-645.3711229467497,4601.814894531907,-645.3711229467497,4601.814894531907
2017-03-24,1914.6341850632416,Forecast,-816.7621170429985,4662.341131763804,-816.7621170429985,4662.341131763804
2017-03-25,2298.5543192886025,Forecast,-341.5714924716312,5135.505440810085,-341.5714924716312,5135.505440810085
2017-03-26,2001.696074462256,Forecast,-808.3775991929606,4647.365548385556,-808.3775991929606,4647.365548385556
2017-03-27,1843.1732442130751,Forecast,-714.942075253277,4545.724487146992,-714.942075253277,4545.724487146992
2017-03-28,2124.513299971942,Forecast,-591.0666390184557,4819.1877494644,-591.0666390184557,4819.1877494644
2017-03-29,1596.190054867842,Forecast,-924.7303819531768,4336.970250093121,-924.7303819531768,4336.970250093121
2017-03-30,955.887695587706,Forecast,-1634.9164524257135,3796.794883143987,-1634.9164524257135,3796.794883143987
2017-03-31,1505.44544878568,Forecast,-1246.028896609192,4249.921912335842,-1246.028896609192,4249.921912335842
2017-04-01,1896.0772582733855,Forecast,-777.5728544183247,4639.303313821659,-777.5728544183247,4639.303313821659
